Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Ball Rebowled,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Runs to Get,Balls Remaining,Winner,Chased Successfully,Total Batter Runs,Total Non Striker Runs,Batter Balls Faced,Non Striker Balls Faced,Player Out Runs,Player Out Balls Faced,Bowler Runs Conceded,Valid Ball
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,1,6,SV Samson,T Kohler-Cadmore,Arshdeep Singh,4,0,4,0,[],0,,,15,1,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,2,1,T Kohler-Cadmore,SV Samson,SM Curran,0,0,0,0,[],0,,,15,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,2,2,T Kohler-Cadmore,SV Samson,SM Curran,6,0,6,0,[],0,,,21,1,,,,Punjab Kings,0,,,,,,,6,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,2,3,T Kohler-Cadmore,SV Samson,SM Curran,0,0,0,0,[],0,,,21,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,2,4,T Kohler-Cadmore,SV Samson,SM Curran,0,0,0,0,[],0,,,21,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,2,5,T Kohler-Cadmore,SV Samson,SM Curran,0,0,0,0,[],0,,,21,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,2,6,T Kohler-Cadmore,SV Samson,SM Curran,0,0,0,0,[],0,,,21,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,3,1,SV Samson,T Kohler-Cadmore,Arshdeep Singh,2,0,2,0,[],0,,,23,1,,,,Punjab Kings,0,,,,,,,2,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,3,2,SV Samson,T Kohler-Cadmore,Arshdeep Singh,4,0,4,0,[],0,,,27,1,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,3,3,SV Samson,T Kohler-Cadmore,Arshdeep Singh,0,0,0,0,[],0,,,27,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,3,4,SV Samson,T Kohler-Cadmore,Arshdeep Singh,4,0,4,0,[],0,,,31,1,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,3,5,SV Samson,T Kohler-Cadmore,Arshdeep Singh,0,0,0,0,[],0,,,31,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,3,6,SV Samson,T Kohler-Cadmore,Arshdeep Singh,0,0,0,0,[],0,,,31,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,4,1,T Kohler-Cadmore,SV Samson,NT Ellis,1,0,1,0,[],0,,,32,1,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,4,2,SV Samson,T Kohler-Cadmore,NT Ellis,0,0,0,0,[],0,,,32,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,4,3,SV Samson,T Kohler-Cadmore,NT Ellis,1,0,1,0,[],0,,,33,1,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,4,4,T Kohler-Cadmore,SV Samson,NT Ellis,0,0,0,0,[],0,,,33,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,4,5,T Kohler-Cadmore,SV Samson,NT Ellis,0,0,0,0,[],0,,,33,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,4,6,T Kohler-Cadmore,SV Samson,NT Ellis,1,0,1,0,[],0,,,34,1,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,5,1,T Kohler-Cadmore,SV Samson,HV Patel,4,0,4,0,[],0,,,38,1,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,5,2,T Kohler-Cadmore,SV Samson,HV Patel,0,0,0,0,[],0,,,38,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,5,3,T Kohler-Cadmore,SV Samson,HV Patel,0,0,0,0,[],0,,,38,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,5,4,T Kohler-Cadmore,SV Samson,HV Patel,0,0,0,0,[],0,,,38,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,5,5,T Kohler-Cadmore,SV Samson,HV Patel,0,0,0,0,[],0,,,38,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,5,6,T Kohler-Cadmore,SV Samson,HV Patel,0,0,0,0,[],0,,,38,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,6,1,SV Samson,T Kohler-Cadmore,NT Ellis,1,0,1,0,[],0,,,39,1,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,6,2,T Kohler-Cadmore,SV Samson,NT Ellis,1,0,1,0,[],0,,,40,1,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,6,3,SV Samson,T Kohler-Cadmore,NT Ellis,0,0,0,0,[],0,,,40,1,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,6,4,SV Samson,T Kohler-Cadmore,NT Ellis,0,0,0,0,[],1,caught,SV Samson,40,2,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,6,5,R Parag,T Kohler-Cadmore,NT Ellis,1,0,1,0,[],0,,,41,2,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,6,6,T Kohler-Cadmore,R Parag,NT Ellis,0,0,0,0,[],0,,,41,2,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,7,1,R Parag,T Kohler-Cadmore,RD Chahar,1,0,1,0,[],0,,,42,2,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,7,2,T Kohler-Cadmore,R Parag,RD Chahar,0,0,0,0,[],1,caught,T Kohler-Cadmore,42,3,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,7,3,R Ashwin,R Parag,RD Chahar,0,0,0,0,[],0,,,42,3,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,7,4,R Ashwin,R Parag,RD Chahar,0,0,0,0,[],0,,,42,3,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,7,5,R Ashwin,R Parag,RD Chahar,0,0,0,0,[],0,,,42,3,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,7,6,R Ashwin,R Parag,RD Chahar,1,0,1,0,[],0,,,43,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,8,1,R Ashwin,R Parag,Harpreet Brar,4,0,4,0,[],0,,,47,3,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,8,2,R Ashwin,R Parag,Harpreet Brar,0,0,0,0,[],0,,,47,3,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,8,3,R Ashwin,R Parag,Harpreet Brar,2,0,2,0,[],0,,,49,3,,,,Punjab Kings,0,,,,,,,2,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,8,4,R Ashwin,R Parag,Harpreet Brar,1,0,1,0,[],0,,,50,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,8,5,R Parag,R Ashwin,Harpreet Brar,2,0,2,0,[],0,,,52,3,,,,Punjab Kings,0,,,,,,,2,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,8,6,R Parag,R Ashwin,Harpreet Brar,1,0,1,0,[],0,,,53,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,9,1,R Parag,R Ashwin,RD Chahar,1,0,1,0,[],0,,,54,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,9,2,R Ashwin,R Parag,RD Chahar,1,0,1,0,[],0,,,55,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,9,3,R Parag,R Ashwin,RD Chahar,1,0,1,0,[],0,,,56,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,9,4,R Ashwin,R Parag,RD Chahar,1,0,1,0,[],0,,,57,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,9,5,R Parag,R Ashwin,RD Chahar,0,0,0,0,[],0,,,57,3,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,9,6,R Parag,R Ashwin,RD Chahar,1,0,1,0,[],0,,,58,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,10,1,R Parag,R Ashwin,HV Patel,1,0,1,0,[],0,,,59,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,10,2,R Ashwin,R Parag,HV Patel,1,0,1,0,[],0,,,60,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,10,3,R Parag,R Ashwin,HV Patel,4,0,4,0,[],0,,,64,3,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,10,4,R Parag,R Ashwin,HV Patel,0,1,1,0,[],0,,,65,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,10,5,R Parag,R Ashwin,HV Patel,1,0,1,0,[],0,,,66,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,10,6,R Ashwin,R Parag,HV Patel,1,0,1,0,[],0,,,67,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,10,7,R Parag,R Ashwin,HV Patel,1,0,1,0,[],0,,,68,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,11,1,R Parag,R Ashwin,RD Chahar,1,0,1,0,[],0,,,69,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,11,2,R Ashwin,R Parag,RD Chahar,1,0,1,0,[],0,,,70,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,11,3,R Parag,R Ashwin,RD Chahar,1,0,1,0,[],0,,,71,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,11,4,R Ashwin,R Parag,RD Chahar,6,0,6,0,[],0,,,77,3,,,,Punjab Kings,0,,,,,,,6,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,11,5,R Ashwin,R Parag,RD Chahar,4,0,4,0,[],0,,,81,3,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,11,6,R Ashwin,R Parag,RD Chahar,4,0,4,0,[],0,,,85,3,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,12,1,R Parag,R Ashwin,Arshdeep Singh,1,0,1,0,[],0,,,86,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,12,2,R Ashwin,R Parag,Arshdeep Singh,0,0,0,0,[],0,,,86,3,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,12,3,R Ashwin,R Parag,Arshdeep Singh,1,0,1,0,[],0,,,87,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,12,4,R Parag,R Ashwin,Arshdeep Singh,4,0,4,0,[],0,,,91,3,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,12,5,R Parag,R Ashwin,Arshdeep Singh,0,1,1,0,[],0,,,92,3,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,12,6,R Ashwin,R Parag,Arshdeep Singh,0,0,0,0,[],1,caught,R Ashwin,92,4,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,13,1,R Parag,Dhruv Jurel,SM Curran,4,0,4,0,[],0,,,96,4,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,13,2,R Parag,Dhruv Jurel,SM Curran,1,0,1,0,[],0,,,97,4,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,13,3,Dhruv Jurel,R Parag,SM Curran,0,0,0,0,[],1,caught,Dhruv Jurel,97,5,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,13,4,R Powell,R Parag,SM Curran,4,0,4,0,[],0,,,101,5,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,13,5,R Powell,R Parag,SM Curran,0,0,0,0,[],0,,,101,5,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,13,6,R Powell,R Parag,SM Curran,0,0,0,0,[],0,,,101,5,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,14,1,R Parag,R Powell,RD Chahar,1,0,1,0,[],0,,,102,5,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,14,2,R Powell,R Parag,RD Chahar,0,0,0,0,[],0,,,102,5,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,14,3,R Powell,R Parag,RD Chahar,0,0,0,0,[],1,caught and bowled,R Powell,102,6,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,14,4,D Ferreira,R Parag,RD Chahar,0,0,0,0,[],0,,,102,6,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,14,5,D Ferreira,R Parag,RD Chahar,0,0,0,0,[],0,,,102,6,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,14,6,D Ferreira,R Parag,RD Chahar,1,0,1,0,[],0,,,103,6,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,15,1,D Ferreira,R Parag,NT Ellis,2,0,2,0,[],0,,,105,6,,,,Punjab Kings,0,,,,,,,2,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,15,2,D Ferreira,R Parag,NT Ellis,1,0,1,0,[],0,,,106,6,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,15,3,R Parag,D Ferreira,NT Ellis,4,0,4,0,[],0,,,110,6,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,15,4,R Parag,D Ferreira,NT Ellis,1,0,1,0,[],0,,,111,6,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,15,5,D Ferreira,R Parag,NT Ellis,1,0,1,0,[],0,,,112,6,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,15,6,R Parag,D Ferreira,NT Ellis,1,0,1,0,[],0,,,113,6,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,16,1,R Parag,D Ferreira,Arshdeep Singh,4,0,4,0,[],0,,,117,6,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,16,2,R Parag,D Ferreira,Arshdeep Singh,4,0,4,0,[],0,,,121,6,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,16,3,R Parag,D Ferreira,Arshdeep Singh,0,0,0,0,[],0,,,121,6,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,16,4,R Parag,D Ferreira,Arshdeep Singh,0,0,0,0,[],0,,,121,6,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,16,5,R Parag,D Ferreira,Arshdeep Singh,0,0,0,0,[],0,,,121,6,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,16,6,R Parag,D Ferreira,Arshdeep Singh,1,0,1,0,[],0,,,122,6,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,17,1,R Parag,D Ferreira,HV Patel,1,0,1,0,[],0,,,123,6,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,17,2,D Ferreira,R Parag,HV Patel,2,0,2,0,[],0,,,125,6,,,,Punjab Kings,0,,,,,,,2,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,17,3,D Ferreira,R Parag,HV Patel,0,0,0,0,[],1,caught,D Ferreira,125,7,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,17,4,TA Boult,R Parag,HV Patel,1,0,1,0,[],0,,,126,7,,,,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,17,5,R Parag,TA Boult,HV Patel,2,0,2,0,[],0,,,128,7,,,,Punjab Kings,0,,,,,,,2,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,17,6,R Parag,TA Boult,HV Patel,2,0,2,0,[],0,,,130,7,,,,Punjab Kings,0,,,,,,,2,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,18,1,TA Boult,R Parag,NT Ellis,0,0,0,0,[],0,,,130,7,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,18,2,TA Boult,R Parag,NT Ellis,0,0,0,0,[],0,,,130,7,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,18,3,TA Boult,R Parag,NT Ellis,4,0,4,0,[],0,,,134,7,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,18,4,TA Boult,R Parag,NT Ellis,4,0,4,0,[],0,,,138,7,,,,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,18,5,TA Boult,R Parag,NT Ellis,0,0,0,0,[],0,,,138,7,,,,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,1,18,6,TA Boult,R Parag,NT Ellis,0,0,0,0,[],0,,,138,7,,,,Punjab Kings,0,,,,,,,0,1
